6.703764796257019043e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.416460275650024414e-01,-9.931148529052734375e+00,-9.576806426048278809e-02
6.512228846549987793e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-1.915361359715461731e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.892841339111328125e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.991068720817565918e-01,-9.931148529052734375e+00,-8.619125932455062866e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-9.576806426048278809e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-9.576806426048278809e-02
7.086837291717529297e-01,-9.940725326538085938e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.940725326538085938e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-1.149216815829277039e-01
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.892841339111328125e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.892841339111328125e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-9.576806426048278809e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-3.830722719430923462e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.991068720817565918e-01,-9.931148529052734375e+00,-2.873042039573192596e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.512228846549987793e-01,-9.902418136596679688e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.883264541625976562e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-2.873042039573192596e-02
6.799532771110534668e-01,-9.892841339111328125e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-2.873042039573192596e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.883264541625976562e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.931148529052734375e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.892841339111328125e+00,-5.746084079146385193e-02
6.991068720817565918e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.416460275650024414e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.931148529052734375e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-1.053448766469955444e-01
6.607996821403503418e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-1.915361359715461731e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.512228846549987793e-01,-9.911994934082031250e+00,-2.873042039573192596e-02
6.703764796257019043e-01,-9.892841339111328125e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-8.619125932455062866e-02
6.607996821403503418e-01,-9.931148529052734375e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-2.873042039573192596e-02
6.895300745964050293e-01,-9.950302124023437500e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.512228846549987793e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.892841339111328125e+00,-4.788403213024139404e-02
6.512228846549987793e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.892841339111328125e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.940725326538085938e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.892841339111328125e+00,-1.915361359715461731e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.892841339111328125e+00,-3.830722719430923462e-02
6.895300745964050293e-01,-9.931148529052734375e+00,-3.830722719430923462e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.512228846549987793e-01,-9.931148529052734375e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-2.873042039573192596e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
7.182605266571044922e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-2.873042039573192596e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-2.873042039573192596e-02
6.607996821403503418e-01,-9.892841339111328125e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-9.576806426048278809e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-8.619125932455062866e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-1.915361359715461731e-02
6.991068720817565918e-01,-9.931148529052734375e+00,-1.149216815829277039e-01
6.799532771110534668e-01,-9.921571731567382812e+00,-2.873042039573192596e-02
6.607996821403503418e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-9.576806798577308655e-03
6.799532771110534668e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-3.830722719430923462e-02
7.086837291717529297e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-7.661445438861846924e-02
6.512228846549987793e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.892841339111328125e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-2.873042039573192596e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.931148529052734375e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
7.086837291717529297e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-3.830722719430923462e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.512228846549987793e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.991068720817565918e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.940725326538085938e+00,-5.746084079146385193e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.991068720817565918e-01,-9.931148529052734375e+00,-2.873042039573192596e-02
6.607996821403503418e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.940725326538085938e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.931148529052734375e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-2.873042039573192596e-02
6.607996821403503418e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.991068720817565918e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-2.873042039573192596e-02
6.512228846549987793e-01,-9.883264541625976562e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.991068720817565918e-01,-9.902418136596679688e+00,-3.830722719430923462e-02
6.703764796257019043e-01,-9.950302124023437500e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.991068720817565918e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.703764796257019043e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.892841339111328125e+00,-3.830722719430923462e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.940725326538085938e+00,-7.661445438861846924e-02
6.512228846549987793e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-7.661445438861846924e-02
7.086837291717529297e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.512228846549987793e-01,-9.902418136596679688e+00,-2.873042039573192596e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-8.619125932455062866e-02
6.607996821403503418e-01,-9.902418136596679688e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.892841339111328125e+00,-4.788403213024139404e-02
6.895300745964050293e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.895300745964050293e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.799532771110534668e-01,-9.921571731567382812e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-4.788403213024139404e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-2.873042039573192596e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
6.799532771110534668e-01,-9.902418136596679688e+00,-5.746084079146385193e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-8.619125932455062866e-02
6.703764796257019043e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.931148529052734375e+00,-6.703764945268630981e-02
6.895300745964050293e-01,-9.902418136596679688e+00,-7.661445438861846924e-02
7.182605266571044922e-01,-9.911994934082031250e+00,-4.788403213024139404e-02
6.607996821403503418e-01,-9.921571731567382812e+00,-6.703764945268630981e-02
6.703764796257019043e-01,-9.921571731567382812e+00,-3.830722719430923462e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-8.619125932455062866e-02
6.799532771110534668e-01,-9.911994934082031250e+00,-6.703764945268630981e-02
6.607996821403503418e-01,-9.931148529052734375e+00,-5.746084079146385193e-02
